,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcript_id,gene_id,gene_name,transcript_name,CP209,GZ209,CP334,GZ334,CP336,GZ336
5674,258.270865284703,-0.451571785294634,0.391639940248078,-1.1530279189824,0.248898925279246,0.508564543239175,ENST00000330503.12,ENSG00000183258.12,DDX41,DDX41-201,275,82,286,366,411,248
5675,26.935936530461,0.882664770504931,0.765500866914196,1.15305521999346,0.248887720056869,0.508564543239175,ENST00000402676.7,ENSG00000131016.17,AKAP12,AKAP12-204,37,42,21,13,7,21
5676,8.34762678078054,0.849171862186319,0.736118234682105,1.15358080017273,0.248672073622039,0.508564543239175,ENST00000222693.5,ENSG00000105971.15,CAV2,CAV2-201,6,5,8,11,6,16
5677,19.9133043141351,-0.639690456660709,0.554800636740795,-1.15300959353364,0.248906446836949,0.508564543239175,ENST00000543273.5,ENSG00000239521.10,CASTOR3,CASTOR3-210,39,12,27,16,16,15
5678,274.643411250324,-0.46681369129799,0.404871835776152,-1.15299126797272,0.248913968599613,0.508564543239175,ENST00000380003.8,ENSG00000147894.17,C9orf72,C9orf72-203,388,161,521,214,186,259
5679,61.9120362431311,0.48281468396769,0.418523407437811,1.15361453000555,0.248658238678205,0.508564543239175,ENST00000258662.3,ENSG00000136159.4,NUDT15,NUDT15-201,74,38,57,132,44,52
5680,12.5932404174548,0.839525518743921,0.728009984342105,1.1531785783166,0.248837094188789,0.508564543239175,ENST00000555405.5,ENSG00000119638.14,NEK9,NEK9-205,17,16,7,12,6,12
5681,12.2731547282922,0.805893293998608,0.699063404901626,1.15281859749477,0.248984849342154,0.508619816337916,ENST00000509791.7,ENSG00000166562.9,SEC11C,SEC11C-202,11,10,6,10,12,23
5682,70.6407475446295,-0.564458838247352,0.489796907397461,-1.15243446767888,0.249142584158471,0.508762922604093,ENST00000372201.5,ENSG00000173846.13,PLK3,PLK3-201,86,14,82,120,110,58
5683,73.1518745008538,0.474442086097267,0.411685567404866,1.15243798583467,0.249141139185019,0.508762922604093,ENST00000236980.10,ENSG00000118246.14,FASTKD2,FASTKD2-201,82,64,68,117,55,56
5684,42.6402465726868,0.54448077114939,0.47256295559687,1.1521867397788,0.249244345445905,0.508828704056903,ENST00000315144.14,ENSG00000160688.19,FLAD1,FLAD1-203,25,28,35,60,52,60
5685,77.2000774033619,0.404423184645959,0.35101834792463,1.15214257897652,0.249262488803403,0.508828704056903,ENST00000332981.11,ENSG00000027075.17,PRKCH,PRKCH-201,89,57,69,112,64,83
5686,13.5060598882522,0.972572487091049,0.844236584752721,1.1520141446795,0.249315260966519,0.508846922883654,ENST00000304979.8,ENSG00000171960.12,PPIH,PPIH-201,5,2,5,35,19,25
5687,90.1398524160119,-0.392083417402216,0.340408369402414,-1.15180310663488,0.249401991008653,0.508934430394834,ENST00000377244.8,ENSG00000110025.13,SNX15,SNX15-202,143,45,101,108,99,77
5688,371.42341216,0.458739467492621,0.398331160334649,1.1516534812572,0.249463495137247,0.50897043970952,ENST00000310325.10,ENSG00000174080.12,CTSF,CTSF-201,252,201,280,610,475,504
5689,16.5860589741576,-0.633348058349696,0.550374032626816,-1.15075933965646,0.249831256667015,0.509631171316701,ENST00000683756.1,ENSG00000110497.15,AMBRA1,AMBRA1-213,25,6,24,15,19,18
5690,357.131928908047,0.362845138894422,0.315342825618286,1.15063705090801,0.24988158360691,0.509644249166641,ENST00000449853.2,ENSG00000219481.11,NBPF1,NBPF1-204,395,288,367,469,287,357
5691,22.0593524854367,0.63019887153738,0.548051261785848,1.14989037610068,0.250189025193949,0.510091995322519,ENST00000358537.7,ENSG00000136068.16,FLNB,FLNB-202,30,19,19,36,10,21
5692,520.440372882783,-0.440220932942418,0.382809424944114,-1.14997412356471,0.250154529225941,0.510091995322519,ENST00000373255.9,ENSG00000099284.15,MACROH2A2,MACROH2A2-201,495,150,818,737,672,539
5693,389.607085699788,-0.386934656046676,0.336568622329815,-1.14964566027639,0.250289843811528,0.510207911019283,ENST00000443617.7,ENSG00000103657.14,HERC1,HERC1-201,640,247,495,377,360,305
5694,13.6822930981315,0.734048675296818,0.638576387963203,1.14950801365853,0.250346564263821,0.510233909076509,ENST00000404234.7,ENSG00000100095.19,SEZ6L,SEZ6L-206,18,6,7,25,10,23
5695,10.7319751653998,0.791449640863941,0.688875596163949,1.14890067999387,0.250596937230187,0.510564862457218,ENST00000300797.7,ENSG00000167371.21,PRRT2,PRRT2-201,13,5,8,15,6,22
5696,13.5259210589098,0.754932797929924,0.657074541164891,1.14893022120678,0.250584754838223,0.510564862457218,ENST00000442455.8,ENSG00000221994.12,ZNF630,ZNF630-206,12,8,7,15,14,27
5697,250.713600549639,-0.364670169344254,0.31748533414533,-1.14862051919956,0.250712492263402,0.510710632388411,ENST00000351698.5,ENSG00000136827.12,TOR1A,TOR1A-201,303,137,310,231,320,255
5698,43.1676616442703,0.591031670781052,0.514826851295632,1.14802028933347,0.250960188085284,0.510954513536245,ENST00000264156.3,ENSG00000076003.5,MCM6,MCM6-201,43,48,50,41,23,42
5699,141.304745906755,0.6301222320647,0.548882025972028,1.14801032325444,0.250964302210822,0.510954513536245,ENST00000264933.9,ENSG00000249915.9,PDCD6,PDCD6-201,65,36,120,320,172,226
5700,7.24906943575785,-0.892408686903317,0.777306883002721,-1.14807768516851,0.2509364952629,0.510954513536245,ENST00000456197.2,ENSG00000196367.14,TRRAP,TRRAP-206,14,3,11,7,7,5
5701,60.9184146586006,-0.579649050399937,0.504993905218683,-1.14783375484289,0.251037199725485,0.511013278865857,ENST00000682126.1,ENSG00000012983.12,MAP4K5,MAP4K5-210,120,43,90,38,40,45
5702,18.6822629922593,-0.698086465065478,0.608342877137697,-1.14752139180133,0.251166197202815,0.511186201076582,ENST00000674106.1,ENSG00000198561.16,CTNND1,CTNND1-241,20,9,46,16,13,16
5703,24.5698618205986,-0.548463159072652,0.478022767557399,-1.14735781702447,0.251233767605797,0.511234065064926,ENST00000498240.6,ENSG00000162086.16,ZNF75A,ZNF75A-201,35,11,35,32,28,17
5704,48.8304912763365,-0.507416039168043,0.442317275808418,-1.14717662393051,0.251308630689176,0.511293241208503,ENST00000411549.5,ENSG00000060971.19,ACAA1,ACAA1-203,55,17,55,68,78,41
5705,5.26753999996172,-1.14723844259645,1.00014320192758,-1.14707417936288,0.251350964333866,0.511293241208503,ENST00000691173.1,ENSG00000142197.13,DOP1B,DOP1B-205,13,3,10,4,2,2
5706,6.39488253437474,0.963711643306954,0.840460393500656,1.14664730278715,0.251527418081979,0.511562510837954,ENST00000393066.7,ENSG00000108395.14,TRIM37,TRIM37-203,6,2,5,15,4,11
5707,59.0668884275146,0.438832599946868,0.382879044394502,1.14613898663703,0.251737648388264,0.51172103863125,ENST00000453840.7,ENSG00000188529.15,SRSF10,SRSF10-207,66,43,67,92,37,62
5708,88.4874524491691,0.538425553374317,0.469741164968301,1.14621752047354,0.251705160221508,0.51172103863125,ENST00000301919.9,ENSG00000170903.12,MSANTD4,MSANTD4-201,101,96,96,93,48,77
5709,214.424558538483,0.337148991672741,0.294115728534024,1.14631404907588,0.251665231919953,0.51172103863125,ENST00000423823.6,ENSG00000089335.22,ZNF302,ZNF302-201,247,126,190,338,196,254
5710,28.2853918007576,0.545564270653846,0.476117344693991,1.14586094527703,0.251852693067381,0.511865236960938,ENST00000381897.5,ENSG00000035928.17,RFC1,RFC1-202,34,13,28,48,17,44
5711,12.7132433157708,-0.754488174205842,0.658562155463556,-1.14565978009284,0.251935951683963,0.511944794132796,ENST00000613749.5,ENSG00000277701.5,ENSG00000277701,ENST00000613749,10,6,22,10,20,11
5712,524.378330909622,-0.507420215408732,0.443214604791986,-1.14486348130807,0.252265713632928,0.512447178662761,ENST00000230449.9,ENSG00000112685.14,EXOC2,EXOC2-201,817,387,908,351,386,359
5713,201.000199641376,-0.356467160762843,0.311365951948861,-1.14484952041702,0.252271497776851,0.512447178662761,ENST00000372429.8,ENSG00000136878.14,USP20,USP20-203,327,96,214,244,217,185
5714,165.496833461746,0.357921864227258,0.312750179200448,1.14443376225169,0.25244379312833,0.512707423740684,ENST00000261600.11,ENSG00000079134.13,THOC1,THOC1-201,190,93,166,299,133,177
5715,12.3324311967554,0.733710788139937,0.64143283960444,1.14386221415231,0.252680783611563,0.513009183662034,ENST00000404824.2,ENSG00000143870.13,PDIA6,PDIA6-204,12,12,13,16,6,14
5716,240.652673372441,-0.324637452597503,0.283791185764187,-1.14393070991027,0.252652373903917,0.513009183662034,ENST00000374680.4,ENSG00000204231.11,RXRB,RXRB-201,301,119,356,279,243,233
5717,399.395562256887,0.333877560782098,0.291958982736437,1.14357694239366,0.252799128562934,0.513159679372547,ENST00000519520.7,ENSG00000286140.2,DERPC,DERPC-202,415,201,447,581,327,578
5718,179.680725744655,0.427491962545422,0.374125804576456,1.14264228052749,0.253187143443181,0.513857432608973,ENST00000585809.6,ENSG00000065268.11,WDR18,WDR18-202,156,88,138,332,207,225
5719,5.7346881062533,1.07998811731492,0.945669712304329,1.14203521934027,0.253439380495936,0.514279421342076,ENST00000399133.2,ENSG00000184436.12,THAP7,THAP7-202,3,2,2,11,7,12
5720,25.5737155091946,-0.624973496674763,0.547529264132592,-1.1414430928452,0.253685580637235,0.514689014562082,ENST00000361804.5,ENSG00000108055.11,SMC3,SMC3-201,53,9,40,24,15,28
5721,10.5399095410987,-0.850904083498583,0.745811082163691,-1.14091102136751,0.253906952505657,0.515048100651661,ENST00000438307.6,ENSG00000170445.16,HARS1,HARS1-204,13,1,12,14,20,10
5722,46.1245370569568,-0.698665362874266,0.612756839975303,-1.14020002274055,0.254202978036341,0.515558469086287,ENST00000314728.10,ENSG00000072134.16,EPN2,EPN2-201,102,38,62,19,31,26
5723,9.0917402955154,-1.11000786968074,0.974059803091043,-1.1395685009876,0.254466114553661,0.516001967393891,ENST00000371039.5,ENSG00000118473.23,SGIP1,SGIP1-204,27,8,10,4,5,1
5724,142.440551946054,-0.354068599774368,0.310931187714671,-1.13873620197689,0.254813198399055,0.516615507935192,ENST00000304449.8,ENSG00000186416.18,NKRF,NKRF-201,199,71,191,140,147,153
5725,12.6938857554679,-0.759431879226112,0.667206847538546,-1.13822554733633,0.255026313587664,0.51695726972661,ENST00000534650.5,ENSG00000172977.13,KAT5,KAT5-216,22,2,20,11,13,17
5726,110.526191589892,0.502289910630899,0.441425373696489,1.13788182683005,0.255169830717085,0.517157856352039,ENST00000591462.6,ENSG00000130175.10,PRKCSH,PRKCSH-212,69,39,126,214,108,169
5727,574.510738175552,0.322398180940534,0.283380093733318,1.13768817242306,0.255250713942936,0.517231453694391,ENST00000439958.8,ENSG00000149532.16,CPSF7,CPSF7-205,733,378,529,807,459,673
5728,18.6918616686739,0.79059357135416,0.695224246666892,1.13717778852578,0.25546397028806,0.517573214942902,ENST00000338338.10,ENSG00000175756.14,AURKAIP1,AURKAIP1-202,7,4,17,47,21,30
5729,13.0000315545354,-0.871582827403566,0.766748934638267,-1.13672518868873,0.255653185996606,0.51786615875207,ENST00000337768.10,ENSG00000119760.16,SUPT7L,SUPT7L-201,27,8,26,5,5,11
5730,59.2370993519626,-0.469390724663556,0.41300560033121,-1.136523873495,0.255737379923654,0.517891346727501,ENST00000234038.11,ENSG00000115685.15,PPP1R7,PPP1R7-201,65,18,84,84,80,56
5731,14.7513363423356,-0.796021950034131,0.700426328595663,-1.13648205033945,0.255754873597183,0.517891346727501,ENST00000409628.6,ENSG00000140350.15,ANP32A,ANP32A-202,29,10,27,14,8,5
5732,13.3454160132161,-0.705862075467791,0.621173957497664,-1.1363355899711,0.255816141188477,0.517925038117982,ENST00000426778.5,ENSG00000163161.14,ERCC3,ERCC3-202,23,3,21,14,13,15
5733,8.58653189437028,0.847794313911449,0.746156292354357,1.13621545860907,0.255866402390183,0.517936438119322,ENST00000659053.1,ENSG00000214293.10,APTR,APTR-207,4,6,7,17,9,10
5734,12.9402429752736,-0.779831719889656,0.686713140077748,-1.13560040485226,0.256123839359472,0.518367135641206,ENST00000303586.11,ENSG00000168661.15,ZNF30,ZNF30-201,33,3,14,13,10,14
5735,41.9265203023084,-0.567284099925382,0.499876659193106,-1.13484814602283,0.256438949436667,0.518914386785096,ENST00000399199.7,ENSG00000146112.12,PPP1R18,PPP1R18-202,44,8,75,51,50,51
5736,22.0036180114294,0.662321281135065,0.583748053885945,1.134601266293,0.256542422349117,0.519033265579063,ENST00000611119.4,ENSG00000269556.9,TMEM185A,TMEM185A-208,11,20,33,28,13,26
5737,34.6519473426777,0.669470174526033,0.590126267451644,1.13445242391433,0.25660481958335,0.519069013642109,ENST00000379463.6,ENSG00000159593.15,NAE1,NAE1-203,20,18,17,42,48,68
5738,16.0358767023345,-0.6795856470162,0.599189396221735,-1.13417502262459,0.256721138999466,0.519137551189336,ENST00000369349.7,ENSG00000178104.20,PDE4DIP,PDE4DIP-203,34,9,20,16,13,10
5739,64.003854317742,-0.748675492198175,0.660148018226464,-1.13410246115643,0.256751571384658,0.519137551189336,ENST00000587834.6,ENSG00000166562.9,SEC11C,SEC11C-204,37,6,83,86,136,72
5740,60.694599364494,0.516281749629393,0.455254195519101,1.13405160174462,0.25677290338878,0.519137551189336,ENST00000433176.6,ENSG00000123562.18,MORF4L2,MORF4L2-204,40,24,84,118,45,88
5741,19.9921695573346,0.590072510652836,0.520380179936156,1.13392579772202,0.256825674757357,0.519153798216186,ENST00000490912.6,ENSG00000122566.22,HNRNPA2B1,HNRNPA2B1-206,20,17,18,32,15,19
5742,15.803082770602,0.677129230605569,0.597504549896023,1.13326204917335,0.257104223885629,0.519626352872296,ENST00000388813.9,ENSG00000205336.14,ADGRG1,ADGRG1-201,15,10,21,29,6,20
5743,9.6725273894486,-0.799966784762933,0.706084924448966,-1.13296114541354,0.257230570391773,0.519791183945068,ENST00000460788.5,ENSG00000130294.18,KIF1A,KIF1A-207,20,5,10,8,11,7
5744,1559.41470915654,0.5255640021724,0.464293981905831,1.131963847593,0.257649633886895,0.520547353979355,ENST00000229239.10,ENSG00000111640.15,GAPDH,GAPDH-201,944,489,1325,3296,1860,2342
5745,33.9557376061896,-0.511843666065526,0.452608669712023,-1.13087463921359,0.258107858902073,0.521315508128516,ENST00000561029.1,ENSG00000132466.20,ANKRD17,ANKRD17-210,55,18,33,32,44,30
5746,10.0544886932659,0.820121072877491,0.725227547911958,1.13084655324904,0.258119682008311,0.521315508128516,ENST00000420826.7,ENSG00000188612.12,SUMO2,SUMO2-202,10,12,9,12,5,9
5747,54.9790261043931,-0.438176910495862,0.387610728156827,-1.13045609593803,0.258284088354622,0.521505777910082,ENST00000361400.9,ENSG00000126091.21,ST3GAL3,ST3GAL3-209,79,29,58,59,72,47
5748,98.2356181481725,-0.449169953581859,0.397351582956733,-1.13040937257514,0.258303766602943,0.521505777910082,ENST00000358007.7,ENSG00000213782.7,DDX47,DDX47-202,145,27,124,157,113,87
5749,1283.77692039772,0.45035594016709,0.398498015263079,1.13013345843084,0.258419993194102,0.521578828457183,ENST00000306434.8,ENSG00000168906.13,MAT2A,MAT2A-201,1009,448,1169,2351,1378,2026
5750,4.27027573020318,-1.60095440073961,1.41663578705831,-1.13011009277412,0.258429837451857,0.521578828457183,ENST00000463216.6,ENSG00000182670.14,TTC3,TTC3-211,13,1,10,0,0,5
5751,16.1544121337715,-0.617429100817483,0.547115032091581,-1.12851788856376,0.259101266442297,0.522843018094742,ENST00000393167.7,ENSG00000144134.19,RABL2A,RABL2A-204,24,7,25,18,17,13
5752,8.89536028107788,0.870725001549902,0.771837403166908,1.12811972829672,0.259269358465676,0.523091256083827,ENST00000339123.10,ENSG00000088826.18,SMOX,SMOX-203,4,3,8,22,9,13
5753,14.0709816177902,-0.758271622524865,0.672277014618232,-1.12791543669757,0.259355633925216,0.523174366713391,ENST00000519449.5,ENSG00000034677.13,RNF19A,RNF19A-205,32,6,20,8,9,16
5754,165.44383455226,0.492747751979023,0.437060603944588,1.12741287485498,0.25956795807775,0.523329769543483,ENST00000542068.5,ENSG00000144580.14,CNOT9,CNOT9-208,178,133,90,164,181,233
5755,63.7358423234009,-0.588079976318832,0.521589523979302,-1.12747658701475,0.259541034072632,0.523329769543483,ENST00000368797.10,ENSG00000188690.15,UROS,UROS-204,47,14,86,84,115,68
5756,100.409971636525,-0.444325113111083,0.394066508100361,-1.12753838242432,0.259514921911062,0.523329769543483,ENST00000263073.11,ENSG00000070366.14,SMG6,SMG6-201,190,52,134,92,73,100
5757,25.0806600410531,-0.568853997426492,0.504823101861906,-1.12683828320935,0.259810861086474,0.523654049102109,ENST00000551632.1,ENSG00000178498.16,DTX3,DTX3-208,27,10,30,30,41,21
5758,66.7629396645041,0.471367558100435,0.418317038465626,1.12681893099405,0.259819044785002,0.523654049102109,ENST00000561607.6,ENSG00000198690.10,FAN1,FAN1-203,81,58,54,104,52,54
5759,15.5486146469492,-0.666187805360769,0.591439049192468,-1.12638454675991,0.260002784908138,0.523933377124317,ENST00000357750.9,ENSG00000068001.14,HYAL2,HYAL2-201,18,8,30,18,16,9
5760,449.243796023857,-0.580118887329632,0.515080658415079,-1.12626804725046,0.260052078310516,0.523941730693323,ENST00000367833.7,ENSG00000143155.13,TIPRL,TIPRL-202,503,284,1150,363,218,315
5761,113.231868392156,0.501721992740438,0.445550966604079,1.12607093317401,0.260135496168993,0.524018821913064,ENST00000445877.6,ENSG00000178966.17,RMI1,RMI1-202,118,104,154,143,50,111
5762,45.8312069297466,0.468109771470216,0.415750880071348,1.12593813725634,0.260191705289878,0.524041086409065,ENST00000456404.6,ENSG00000171552.14,BCL2L1,BCL2L1-209,56,38,41,59,32,51
5763,52.6834428410793,-0.463373187592731,0.411725051222917,-1.12544326903696,0.260401244393514,0.524208046681445,ENST00000458198.3,ENSG00000237190.4,CDKN2AIPNL,CDKN2AIPNL-202,61,19,76,79,67,41
5764,214.439878598434,-0.424544829028173,0.377174502869317,-1.12559259917754,0.260338002123869,0.524208046681445,ENST00000337619.11,ENSG00000106367.15,AP1S1,AP1S1-201,216,76,285,329,307,176
5765,19.5302416167152,-0.664659891289823,0.590587086131269,-1.12542232449372,0.260410115391515,0.524208046681445,ENST00000390006.8,ENSG00000141562.19,NARF,NARF-204,20,4,25,27,34,18
5766,570.996844371865,0.423808973614868,0.376770245328762,1.12484724807571,0.260653768966111,0.524596136894314,ENST00000175091.5,ENSG00000068697.7,LAPTM4A,LAPTM4A-201,386,255,624,1141,594,695
5767,456.9496273844,-0.410664010350767,0.365136766780194,-1.12468545408899,0.260722347722589,0.524596136894314,ENST00000381569.5,ENSG00000061337.15,LZTS1,LZTS1-202,602,174,832,679,351,379
5768,7.98661895099075,-0.889403152029642,0.790828509268577,-1.12464730545973,0.260738519397363,0.524596136894314,ENST00000445167.7,ENSG00000102100.16,SLC35A2,SLC35A2-207,11,2,8,6,15,9
5769,8.56714483424077,0.962812228861539,0.856888387258722,1.12361451406954,0.261176596098176,0.525386444395793,ENST00000368589.5,ENSG00000143543.15,JTB,JTB-203,2,3,7,25,10,10
5770,83.5861103862375,-0.905181359083724,0.806056006130387,-1.12297576371796,0.261447787908909,0.525840828194609,ENST00000278193.7,ENSG00000148943.12,LIN7C,LIN7C-201,223,79,101,34,53,7
5771,10.1077132436178,-0.956339974567949,0.85177305987351,-1.12276382010716,0.261537814998056,0.525930747366564,ENST00000685367.1,ENSG00000174010.10,KLHL15,KLHL15-203,12,6,30,10,4,3
5772,8.13675295757355,-0.84256426418444,0.7505592502886,-1.12258194654248,0.26161508634337,0.52598393372021,ENST00000339582.7,ENSG00000179603.18,GRM8,GRM8-201,13,3,12,5,10,9
5773,760.662083649164,0.312300322936969,0.278221469214845,1.12248822428512,0.261654911621437,0.52598393372021,ENST00000354725.8,ENSG00000197157.11,SND1,SND1-201,850,443,883,1018,564,1037
5774,13.3684824014975,0.879936818081654,0.784158552603898,1.12214145361255,0.261802300868341,0.526189071973865,ENST00000352301.8,ENSG00000138668.19,HNRNPD,HNRNPD-202,4,4,7,34,19,20
5775,49.2209097225556,-0.605732395042293,0.54021213652932,-1.12128616534593,0.262166072500328,0.526737754737933,ENST00000372171.5,ENSG00000124688.14,MAD2L1BP,MAD2L1BP-201,49,10,64,89,82,33
5776,95.2454916356781,0.367009866356709,0.327301113811078,1.12132177640114,0.262150919425367,0.526737754737933,ENST00000261191.12,ENSG00000064102.15,INTS13,INTS13-201,98,55,88,152,91,116
5777,16.6555687927872,0.640853799325934,0.571612213660987,1.12113384565644,0.262230893799603,0.526776791162264,ENST00000454079.5,ENSG00000004534.15,RBM6,RBM6-213,10,12,18,31,15,17
